,date,avg_temp,avg_humidity,avg_dewpoint,avg_barometer,avg_windspeed,avg_gustspeed,avg_direction,day_rainfall,month_rainfall,year_rainfall,max_rain_per_minute,max_temp,min_temp,max_humidity,min_humidity,max_pressure,min_pressure,max_windspeed,max_gustspeed,max_heat_index,weather_code
1987,2019-09-17,17.22,37,1.83,29.6,7.7,12.1,231,0.0,6.86,199.14,0.0,23.22,9.33,57,23,29.611,29.492,23.0,34.5,76.5,No Rain
1988,2019-09-18,8.28,68,2.72,29.8,1.3,2.6,307,0.0,6.86,199.14,0.0,8.39,8.22,68,68,29.774,29.763,2.3,3.5,47.1,No Rain
1989,2019-09-19,11.61,56,2.89,29.6,0.8,1.5,356,0.0,6.86,199.14,0.0,12.67,8.22,68,50,29.774,29.602,2.3,3.5,54.7,No Rain
1990,2019-09-20,18.89,23,-2.89,29.5,6.7,10.9,229,0.25,7.11,199.39,0.0,23.72,10.78,51,16,29.602,29.404,19.6,31.1,76.0,Rain
1991,2019-09-21,12.22,28,-6.72,29.6,8.0,12.0,203,0.0,7.11,199.39,0.0,17.89,4.72,70,10,29.767,29.528,19.6,32.2,64.2,No Rain
1992,2019-09-22,8.56,54,-2.06,29.8,3.8,6.2,239,0.0,7.11,199.39,0.0,22.5,-2.17,93,17,29.967,29.758,15.0,24.2,75.6,No Rain
1993,2019-09-23,12.11,33,-6.39,29.9,4.3,6.7,237,0.0,7.11,199.39,0.0,23.33,0.72,68,9,29.951,29.794,16.1,24.2,74.1,No Rain
1994,2019-09-24,15.5,25,-5.28,29.7,7.1,11.2,236,0.0,7.11,199.39,0.0,24.28,3.0,53,14,29.85,29.62,18.4,27.6,75.6,No Rain
1995,2019-09-25,15.0,39,0.44,29.6,4.8,7.6,242,0.0,7.11,199.39,0.0,24.11,6.17,69,21,29.766,29.527,18.4,28.8,76.9,No Rain
1996,2019-09-26,15.67,40,-0.67,29.6,8.4,13.3,234,0.0,7.11,199.39,0.0,25.06,1.22,91,16,29.757,29.395,26.5,40.3,76.9,No Rain
1997,2019-09-27,12.33,62,4.44,29.4,6.4,9.7,316,0.76,7.87,200.15,0.25,19.72,6.61,93,35,29.614,29.305,21.9,32.2,67.5,Rain
1998,2019-09-28,9.5,80,5.89,29.6,2.3,3.9,27,1.27,9.14,201.42,0.25,18.06,4.72,95,52,29.669,29.476,11.5,15.0,64.5,Rain
1999,2019-09-29,12.78,51,-0.72,29.4,3.5,5.8,249,0.25,9.4,201.68,0.25,25.72,2.06,96,12,29.513,29.347,12.7,20.7,77.1,Rain
2000,2019-09-30,9.28,66,2.83,29.5,3.0,5.3,46,0.0,9.4,201.68,0.0,18.33,0.17,93,42,29.705,29.411,13.8,19.6,65.0,No Rain
2001,2019-10-01,7.33,84,4.67,29.7,2.4,4.5,45,0.0,0.0,201.68,0.0,12.39,3.83,94,62,29.756,29.574,9.2,16.1,54.3,No Rain
2002,2019-10-02,8.0,55,-5.56,29.8,6.4,9.6,227,0.0,0.0,201.68,0.0,17.11,1.11,96,8,29.994,29.725,21.9,32.2,62.8,No Rain
2003,2019-10-03,6.06,69,0.17,30.0,2.0,3.9,59,0.0,0.0,201.68,0.0,15.0,-1.78,89,39,30.038,29.919,10.4,17.3,59.0,No Rain
2004,2019-10-04,10.22,47,-4.67,29.8,6.0,9.5,233,0.0,0.0,201.68,0.0,22.17,-2.89,92,11,29.975,29.603,21.9,34.5,75.2,No Rain
2005,2019-10-05,8.28,21,-14.33,29.8,10.1,15.3,232,0.0,0.0,201.68,0.0,16.11,2.28,46,6,29.87,29.688,26.5,42.6,61.0,No Rain
2006,2019-10-06,5.72,35,-9.67,30.0,3.5,6.0,262,0.0,0.0,201.68,0.0,14.5,-3.89,63,10,30.18,29.854,17.3,26.5,58.1,No Rain
2007,2019-10-07,9.56,16,-15.61,30.0,5.7,8.6,231,0.0,0.0,201.68,0.0,20.61,-4.5,65,3,30.175,29.794,18.4,28.8,68.1,No Rain
2008,2019-10-08,14.67,11,-16.67,29.6,7.9,12.5,234,0.0,0.0,201.68,0.0,21.22,6.33,24,5,29.793,29.463,20.7,35.7,70.1,No Rain
2009,2019-10-09,11.78,31,-7.83,29.4,6.5,10.5,222,0.0,0.0,201.68,0.0,21.11,-2.06,87,7,29.507,29.203,19.6,28.8,71.4,No Rain
2010,2019-10-10,-7.0,81,-9.67,29.9,2.8,5.0,62,0.76,0.76,202.44,0.25,-1.89,-10.17,91,60,30.296,29.508,9.2,13.8,28.6,Rain
2011,2019-10-11,-0.94,36,-15.11,30.3,10.6,15.9,220,1.52,2.29,203.96,0.25,6.83,-7.61,70,16,30.363,30.082,23.0,34.5,44.3,Rain
2012,2019-10-12,7.56,18,-15.5,29.9,10.4,15.8,225,0.51,2.79,204.47,0.25,14.56,2.67,30,10,30.082,29.729,23.0,40.3,58.2,Rain
2013,2019-10-13,8.44,19,-15.61,29.7,6.6,9.9,227,0.0,2.79,204.47,0.0,16.72,-2.83,56,8,29.78,29.67,19.6,26.5,62.1,No Rain
2014,2019-10-14,9.94,22,-11.83,29.7,7.3,10.8,220,0.0,2.79,204.47,0.0,17.5,-3.28,59,12,29.801,29.626,19.6,32.2,63.5,No Rain
2015,2019-10-15,5.39,49,-5.78,29.9,3.8,6.3,28,0.0,2.79,204.47,0.0,13.67,-3.83,83,19,30.121,29.779,12.7,19.6,56.6,No Rain
2016,2019-10-16,12.33,24,-9.89,30.0,8.8,12.9,225,0.0,2.79,204.47,0.0,20.28,-2.67,84,11,30.109,29.727,20.7,33.4,71.0,No Rain
2017,2019-10-17,13.11,15,-14.11,29.5,5.5,8.4,243,0.0,2.79,204.47,0.0,19.61,5.5,29,7,29.726,29.288,19.6,29.9,67.3,No Rain
2018,2019-10-18,8.5,34,-6.94,29.4,10.7,16.5,233,0.0,2.79,204.47,0.0,13.0,2.17,53,17,29.613,29.168,23.0,34.5,55.4,No Rain
2019,2019-10-19,5.28,34,-9.78,29.6,9.2,13.4,227,0.0,2.79,204.47,0.0,9.5,1.06,45,21,29.748,29.402,24.2,31.1,49.1,No Rain
2020,2019-10-20,-0.78,57,-8.5,29.6,12.3,18.7,234,0.0,2.79,204.47,0.0,5.94,-2.72,83,35,29.825,29.359,28.8,41.4,42.7,No Rain
2021,2019-10-21,0.11,45,-10.56,29.9,9.0,14.1,232,0.0,2.79,204.47,0.0,4.72,-2.78,73,32,30.064,29.777,25.3,38.0,40.5,No Rain
2022,2019-10-22,4.28,47,-6.17,29.9,12.9,18.8,219,0.0,2.79,204.47,0.0,9.33,-0.72,60,38,30.089,29.742,26.5,40.3,48.8,No Rain
2023,2019-10-23,0.89,66,-5.28,29.9,8.3,12.6,269,1.52,4.32,205.99,0.25,6.83,-5.5,90,39,30.207,29.723,28.8,46.0,44.3,Rain
2024,2019-10-24,-3.56,73,-8.28,30.3,2.4,4.1,18,1.02,5.33,207.01,0.25,3.72,-8.11,90,34,30.417,30.209,11.5,19.6,38.7,Rain
2025,2019-10-25,5.5,47,-5.61,30.1,3.7,5.8,249,0.0,5.33,207.01,0.0,16.0,-4.67,77,28,30.351,29.842,20.7,29.9,60.8,No Rain
2026,2019-10-26,8.28,40,-5.56,29.6,11.0,16.0,229,0.0,5.33,207.01,0.0,14.83,-3.39,87,25,29.851,29.408,26.5,39.1,58.7,No Rain
2027,2019-10-27,-9.28,87,-11.0,29.9,3.7,5.7,29,0.0,5.33,207.01,0.0,-3.39,-12.78,90,83,30.245,29.568,9.2,11.5,25.8,No Rain
2028,2019-10-28,-8.83,71,-13.56,30.1,3.6,5.6,239,4.06,9.4,211.07,0.25,-2.44,-13.56,87,42,30.246,29.973,18.4,25.3,27.6,Rain
2029,2019-10-29,-14.61,82,-16.94,30.2,3.6,5.7,35,0.0,9.4,211.07,0.0,-9.5,-15.61,87,75,30.486,30.04,9.2,12.7,14.9,No Rain
2030,2019-10-30,-12.67,62,-16.22,30.5,6.6,9.7,238,0.25,9.65,211.33,0.25,-4.67,-16.11,83,27,30.644,30.411,25.3,36.8,23.6,Rain
2031,2019-10-31,1.39,29,-15.0,30.2,12.4,17.9,236,1.78,11.43,213.11,0.25,7.94,-6.94,47,18,30.466,29.979,27.6,34.5,46.3,Rain
2032,2019-11-01,-2.0,49,-12.61,30.1,5.2,7.9,238,0.51,0.51,213.61,0.25,4.33,-11.0,90,23,30.342,29.944,19.6,28.8,39.8,Rain
2033,2019-11-02,3.67,25,-15.44,30.2,9.7,13.3,203,0.0,0.51,213.61,0.0,9.83,-10.94,87,16,30.351,29.945,21.9,33.4,49.7,No Rain
2034,2019-11-03,6.33,30,-10.44,29.8,7.4,11.8,228,0.0,0.51,213.61,0.0,12.33,1.33,56,20,29.943,29.688,23.0,34.5,54.2,No Rain
2035,2019-11-04,2.89,56,-5.78,29.9,4.7,7.3,271,0.0,0.51,213.61,0.0,10.39,-2.83,85,29,29.997,29.753,15.0,26.5,50.7,No Rain
2036,2019-11-05,6.78,37,-7.39,30.0,8.2,12.0,231,0.0,0.51,213.61,0.0,13.22,2.39,49,21,30.033,29.903,20.7,28.8,55.8,No Rain
2037,2019-11-06,2.17,59,-6.72,30.0,5.4,8.2,199,0.0,0.51,213.61,0.0,12.44,-5.33,93,20,30.212,29.86,15.0,20.7,54.4,No Rain
2038,2019-11-07,0.33,63,-7.28,30.3,3.3,5.4,238,0.0,0.51,213.61,0.0,12.28,-8.94,94,21,30.366,30.191,24.2,34.5,54.1,No Rain
2039,2019-11-08,9.0,22,-11.83,30.1,11.5,17.0,234,0.0,0.51,213.61,0.0,14.28,5.06,29,15,30.204,30.005,21.9,36.8,57.7,No Rain
2040,2019-11-09,10.89,21,-11.39,29.9,9.1,12.9,230,0.0,0.51,213.61,0.0,17.83,1.83,41,10,30.021,29.789,20.7,29.9,64.1,No Rain
2041,2019-11-10,6.44,36,-9.33,29.8,5.0,7.4,216,0.0,0.51,213.61,0.0,14.67,-5.83,92,15,29.934,29.687,16.1,21.9,58.4,No Rain
2042,2019-11-11,-7.72,78,-11.0,30.3,2.3,4.0,30,0.76,1.27,214.38,0.25,-0.78,-12.78,91,50,30.502,29.935,10.4,15.0,30.6,Rain
2043,2019-11-12,2.94,25,-14.89,30.2,9.0,13.2,230,0.0,1.27,214.38,0.0,11.72,-13.44,87,5,30.519,29.759,21.9,33.4,53.1,No Rain
2044,2019-11-13,5.06,42,-8.56,29.8,9.0,13.7,232,0.0,1.27,214.38,0.0,10.67,-1.78,81,17,29.972,29.594,28.8,47.2,51.2,No Rain
2045,2019-11-14,2.06,65,-4.89,30.1,3.3,5.3,347,0.0,1.27,214.38,0.0,8.72,-4.17,94,25,30.184,29.972,15.0,23.0,47.7,No Rain
2046,2019-11-15,8.22,31,-8.72,29.9,6.6,9.5,231,0.0,1.27,214.38,0.0,15.06,0.78,51,20,30.068,29.836,20.7,27.6,59.1,No Rain
2047,2019-11-16,4.0,53,-5.78,29.9,5.5,8.4,252,0.0,1.27,214.38,0.0,11.22,-3.33,88,29,30.045,29.768,18.4,26.5,52.2,No Rain
2048,2019-11-17,4.94,44,-7.06,29.9,14.8,21.0,231,0.0,1.27,214.38,0.0,10.22,-5.5,92,30,30.032,29.758,27.6,41.4,50.4,No Rain
2049,2019-11-18,8.22,40,-4.78,29.7,10.1,14.9,239,0.0,1.27,214.38,0.0,13.11,3.83,54,26,29.789,29.65,23.0,39.1,55.6,No Rain
2050,2019-11-19,9.56,32,-7.11,29.5,8.3,12.1,233,0.0,1.27,214.38,0.0,16.22,5.83,43,15,29.651,29.391,17.3,26.5,61.2,No Rain
2051,2019-11-20,2.78,63,-3.67,29.4,2.4,4.0,35,0.0,1.27,214.38,0.0,8.56,1.72,68,39,29.656,29.338,12.7,18.4,47.4,No Rain
2052,2019-11-21,-3.83,82,-6.56,30.0,2.3,3.7,34,0.0,1.27,214.38,0.0,1.83,-7.17,92,67,30.183,29.43,8.1,11.5,35.3,No Rain
2053,2019-11-22,-2.33,69,-8.06,30.1,4.2,6.5,251,4.83,6.1,219.2,0.25,4.06,-6.94,92,36,30.148,29.967,13.8,25.3,39.3,Rain
2054,2019-11-23,4.78,28,-13.0,30.0,8.4,12.5,240,0.0,6.1,219.2,0.0,12.22,-1.39,44,14,30.091,29.909,17.3,25.3,54.0,No Rain
2055,2019-11-24,5.28,25,-13.94,29.7,19.0,27.5,236,0.0,6.1,219.2,0.0,8.56,1.78,46,14,29.908,29.526,35.7,54.1,47.4,No Rain
2056,2019-11-25,-2.89,71,-8.11,29.5,7.2,10.6,242,0.0,6.1,219.2,0.0,2.78,-8.22,91,34,29.555,29.431,23.0,36.8,37.0,No Rain
2057,2019-11-26,-11.5,85,-13.5,29.7,1.6,2.4,355,0.0,6.1,219.2,0.0,-8.22,-14.61,90,72,30.144,29.452,9.2,12.7,17.2,No Rain
2058,2019-11-27,-14.44,80,-17.17,30.3,1.4,2.4,345,6.1,12.19,225.3,0.25,-4.17,-13.33,90,63,30.389,30.143,8.1,11.5,24.5,Rain
2059,2019-11-28,-6.44,81,-9.33,30.0,1.2,2.2,271,4.32,16.51,229.62,0.25,7.94,-15.56,93,56,30.213,29.894,9.2,11.5,46.3,Rain
2060,2019-11-29,-4.11,77,-7.94,29.6,4.8,7.4,236,0.25,16.76,229.87,0.25,7.78,-11.83,93,47,29.97,29.287,29.9,42.6,46.0,Rain
2061,2019-11-30,-5.06,53,-13.28,29.5,18.9,28.3,227,0.0,16.76,229.87,0.0,-3.11,-6.44,69,45,29.98,29.237,35.7,63.3,26.4,No Rain
2062,2019-12-01,-0.5,32,-15.89,30.1,10.7,15.3,233,0.0,0.0,229.87,0.0,9.89,-5.67,51,14,30.176,29.94,29.9,42.6,49.8,No Rain
2063,2019-12-02,5.11,41,-7.28,29.9,16.2,23.2,237,0.0,0.0,229.87,0.0,8.33,2.83,55,23,30.06,29.822,27.6,40.3,47.0,No Rain
2064,2019-12-03,3.22,47,-7.56,29.9,12.2,18.2,239,0.0,0.0,229.87,0.0,5.94,0.33,78,31,29.947,29.802,28.8,40.3,42.7,No Rain
2065,2019-12-04,3.44,48,-6.72,29.8,9.3,13.0,229,0.0,0.0,229.87,0.0,7.72,1.22,54,36,29.92,29.714,19.6,27.6,45.9,No Rain
2066,2019-12-05,0.56,81,-2.61,29.8,2.2,3.6,0,1.78,1.78,231.65,0.25,3.61,-3.0,94,50,30.135,29.671,6.9,11.5,38.5,Rain
2067,2019-12-06,1.89,55,-6.5,30.1,7.0,10.3,234,0.0,1.78,231.65,0.0,6.56,-5.78,94,39,30.179,30.053,18.4,26.5,43.8,No Rain
2068,2019-12-07,5.17,39,-7.78,29.8,10.4,15.2,234,0.0,1.78,231.65,0.0,7.83,0.72,50,30,30.051,29.67,24.2,34.5,46.1,No Rain
2069,2019-12-08,3.06,55,-5.5,29.5,11.8,17.2,238,0.0,1.78,231.65,0.0,6.89,-1.33,90,44,29.678,29.426,26.5,36.8,44.4,No Rain
2070,2019-12-09,-1.94,55,-10.11,29.8,7.2,11.0,242,0.0,1.78,231.65,0.0,1.56,-6.44,89,40,29.939,29.585,20.7,32.2,34.8,No Rain
2071,2019-12-10,-1.22,47,-11.17,30.1,7.5,11.4,235,0.0,1.78,231.65,0.0,2.67,-6.17,73,37,30.156,29.936,20.7,31.1,36.8,No Rain
2072,2019-12-11,2.5,27,-15.44,30.0,11.4,16.3,234,0.0,1.78,231.65,0.0,7.22,-0.94,41,11,30.147,29.813,25.3,34.5,45.0,No Rain
2073,2019-12-12,-0.06,68,-5.33,29.8,6.5,9.5,240,0.0,1.78,231.65,0.0,1.11,-1.22,79,50,29.859,29.823,16.1,23.0,34.0,No Rain
2074,2019-12-13,-1.11,50,-10.5,29.8,11.1,17.2,244,0.0,1.78,231.65,0.0,1.17,-2.83,81,27,29.841,29.734,24.2,40.3,34.1,No Rain
2075,2019-12-14,-5.0,83,-7.61,29.7,1.5,2.7,306,0.76,2.54,232.41,0.25,-2.11,-7.61,92,56,29.752,29.563,8.1,15.0,28.2,Rain
2076,2019-12-15,-8.11,66,-13.5,29.9,3.7,5.7,233,2.29,4.83,234.7,0.25,-3.17,-12.83,82,43,30.053,29.751,17.3,26.5,26.3,Rain
2077,2019-12-16,-11.39,58,-16.72,30.3,5.3,8.2,244,0.0,4.83,234.7,0.0,-4.56,-17.22,87,33,30.461,30.053,20.7,32.2,23.8,No Rain
2078,2019-12-17,-4.94,39,-17.06,30.4,9.0,12.9,236,0.25,5.08,234.95,0.25,1.94,-10.56,60,24,30.471,30.268,20.7,32.2,35.5,Rain
2079,2019-12-18,0.44,27,-16.89,30.1,4.6,6.8,240,0.0,5.08,234.95,0.0,9.61,-9.22,61,6,30.267,29.932,17.3,25.3,49.3,No Rain
2080,2019-12-19,-2.89,40,-15.72,30.0,9.0,13.3,240,0.0,5.08,234.95,0.0,2.83,-10.17,73,20,30.149,29.871,21.9,34.5,37.1,No Rain
2081,2019-12-20,1.61,34,-12.94,30.2,8.6,12.3,230,0.0,5.08,234.95,0.0,8.11,-4.5,43,22,30.199,30.095,19.6,26.5,46.6,No Rain
2082,2019-12-21,6.89,16,-17.67,30.0,10.2,15.4,240,0.0,5.08,234.95,0.0,11.61,3.33,26,10,30.16,29.943,19.6,29.9,52.9,No Rain
2083,2019-12-22,8.0,16,-17.0,29.8,8.9,12.9,241,0.0,5.08,234.95,0.0,12.89,-2.33,51,8,29.943,29.71,19.6,33.4,55.2,No Rain
2084,2019-12-23,1.5,43,-11.44,29.9,1.4,2.4,292,0.0,5.08,234.95,0.0,14.39,-4.22,65,9,29.959,29.782,5.8,9.2,57.9,No Rain
2085,2019-12-24,0.72,45,-10.89,29.7,3.2,5.0,256,0.0,5.08,234.95,0.0,9.28,-5.39,70,20,29.802,29.568,15.0,19.6,48.7,No Rain
2086,2019-12-25,-1.28,57,-9.06,29.6,6.5,9.7,242,0.0,5.08,234.95,0.0,3.56,-6.06,89,36,29.807,29.503,18.4,28.8,38.4,No Rain
2087,2019-12-26,-4.0,52,-13.0,29.9,5.2,7.6,240,0.0,5.08,234.95,0.0,1.17,-12.67,82,32,30.087,29.771,19.6,29.9,34.1,No Rain
2088,2019-12-27,-8.33,70,-13.56,30.0,1.3,2.3,344,0.0,5.08,234.95,0.0,4.33,-15.28,86,24,30.102,29.774,10.4,12.7,39.8,No Rain
2089,2019-12-28,-7.89,76,-11.5,29.8,2.9,4.4,334,0.0,5.08,234.95,0.0,-4.72,-11.5,91,57,29.927,29.689,18.4,26.5,23.5,No Rain
2090,2019-12-29,-9.44,45,-16.28,30.0,10.6,15.3,238,0.0,5.08,234.95,0.0,-6.72,-11.83,69,36,30.112,29.858,23.0,34.5,19.8,No Rain
2091,2019-12-30,-7.28,40,-16.67,30.2,6.2,8.9,239,0.0,5.08,234.95,0.0,0.28,-12.06,55,27,30.242,30.104,16.1,21.9,32.5,No Rain
2092,2019-12-31,-3.89,34,-17.06,30.0,9.8,14.4,234,0.0,5.08,234.95,0.0,3.06,-15.22,56,12,30.184,29.744,25.3,40.3,37.5,No Rain
2093,2020-01-01,-0.83,58,-8.17,29.5,15.0,21.5,234,0.0,0.0,0.0,0.0,2.22,-3.17,76,45,29.744,29.378,32.2,47.2,36.0,No Rain
2094,2020-01-02,-2.83,46,-12.89,29.7,9.0,13.2,234,0.0,0.0,0.0,0.0,0.72,-5.56,64,35,29.893,29.447,19.6,28.8,33.3,No Rain
2095,2020-01-03,-1.33,46,-11.5,30.0,10.7,15.9,223,0.0,0.0,0.0,0.0,3.78,-6.17,58,34,30.153,29.89,27.6,38.0,38.8,No Rain
2096,2020-01-04,3.67,41,-8.5,30.0,12.8,18.2,236,0.0,0.0,0.0,0.0,9.28,-0.06,57,29,30.156,29.855,27.6,41.4,48.7,No Rain
2097,2020-01-05,-0.94,49,-10.78,30.0,8.0,12.4,259,0.0,0.0,0.0,0.0,5.94,-4.61,86,16,30.137,29.941,23.0,34.5,42.7,No Rain
2098,2020-01-06,-4.06,43,-14.94,30.1,16.3,25.3,248,0.0,0.0,0.0,0.0,-1.5,-6.89,54,32,30.232,29.996,32.2,51.8,29.3,No Rain
2099,2020-01-07,1.0,43,-10.5,30.1,14.2,21.0,234,0.0,0.0,0.0,0.0,6.72,-3.44,65,27,30.229,29.86,28.8,47.2,44.1,No Rain
2100,2020-01-08,3.11,29,-14.11,29.6,10.9,16.2,236,0.0,0.0,0.0,0.0,8.17,-2.5,56,13,29.893,29.385,26.5,38.0,46.7,No Rain
2101,2020-01-09,-3.22,48,-13.22,29.6,8.7,13.1,235,0.0,0.0,0.0,0.0,0.11,-7.67,82,30,29.814,29.427,25.3,39.1,32.2,No Rain
2102,2020-01-10,-9.11,65,-15.22,30.0,5.1,7.6,284,0.0,0.0,0.0,0.0,-3.0,-14.17,86,33,30.148,29.799,16.1,23.0,26.6,No Rain
2103,2020-01-11,-4.17,45,-14.72,29.9,11.2,16.1,234,0.0,0.0,0.0,0.0,-1.44,-12.67,71,30,30.108,29.778,26.5,39.1,29.4,No Rain
2104,2020-01-12,-5.11,45,-15.33,29.8,11.3,16.2,229,0.0,0.0,0.0,0.0,-1.94,-7.0,57,34,29.901,29.749,24.2,34.5,28.5,No Rain
2105,2020-01-13,-4.06,51,-12.89,29.8,10.3,15.0,229,0.0,0.0,0.0,0.0,-0.83,-5.67,77,36,29.981,29.773,25.3,41.4,30.5,No Rain
2106,2020-01-14,-0.17,41,-12.44,29.8,6.8,10.1,228,0.0,0.0,0.0,0.0,4.56,-4.22,77,24,29.947,29.68,28.8,38.0,40.2,No Rain
2107,2020-01-15,-4.17,56,-12.67,30.1,5.6,8.5,248,0.0,0.0,0.0,0.0,4.28,-12.56,84,23,30.379,29.797,23.0,34.5,39.7,No Rain
2108,2020-01-16,-4.78,53,-16.67,30.3,3.6,5.5,221,0.0,0.0,0.0,0.0,10.44,-16.0,85,11,30.351,30.123,18.4,26.5,50.8,No Rain
2109,2020-01-17,-1.94,54,-10.22,29.7,11.5,16.7,231,0.25,0.25,0.25,0.25,5.28,-7.06,90,33,30.123,29.488,26.5,40.3,41.5,Rain
2110,2020-01-18,-3.72,40,-15.44,30.2,14.0,20.3,227,0.0,0.25,0.25,0.0,0.39,-8.17,51,30,30.37,30.031,31.1,46.0,32.7,No Rain
2111,2020-01-19,-2.0,49,-11.89,30.4,7.7,11.2,241,0.0,0.25,0.25,0.0,5.11,-11.56,75,28,30.429,30.286,19.6,31.1,41.2,No Rain
2112,2020-01-20,-4.89,48,-16.39,30.4,1.4,2.5,336,0.0,0.25,0.25,0.0,8.89,-16.17,79,12,30.561,30.245,6.9,9.2,48.0,No Rain
2113,2020-01-21,3.33,53,-5.56,29.9,5.8,8.5,238,0.0,0.25,0.25,0.0,7.44,-4.06,65,31,30.245,29.657,16.1,24.2,45.4,No Rain
2114,2020-01-22,0.33,45,-10.33,29.7,9.0,14.1,244,0.0,0.25,0.25,0.0,5.67,-4.28,66,28,29.952,29.631,26.5,40.3,42.2,No Rain
2115,2020-01-23,-1.78,43,-12.89,30.0,6.9,10.4,247,0.0,0.25,0.25,0.0,4.17,-8.06,53,32,30.095,29.952,18.4,31.1,39.5,No Rain
2116,2020-01-24,2.0,47,-8.44,29.9,10.4,15.3,235,0.0,0.25,0.25,0.0,6.11,-0.89,60,34,30.056,29.811,21.9,32.2,43.0,No Rain
2117,2020-01-25,1.83,47,-8.5,29.9,10.4,15.5,237,0.0,0.25,0.25,0.0,4.44,-0.28,58,33,29.922,29.79,27.6,36.8,40.0,No Rain
2118,2020-01-26,2.67,54,-5.78,29.8,5.7,8.4,234,0.0,0.25,0.25,0.0,3.56,1.33,58,48,29.857,29.791,16.1,19.6,38.4,No Rain
2119,2020-01-27,0.94,53,-7.61,29.8,6.7,10.0,244,0.0,0.25,0.25,0.0,5.61,-3.61,76,41,29.951,29.707,20.7,26.5,42.1,No Rain
2120,2020-01-28,-2.11,43,-13.22,30.0,8.5,12.5,231,0.0,0.25,0.25,0.0,3.67,-6.0,56,30,30.021,29.938,21.9,29.9,38.6,No Rain
2121,2020-01-29,-2.89,61,-9.83,30.0,3.0,4.8,355,0.0,0.25,0.25,0.0,2.72,-10.22,90,39,30.016,29.937,13.8,21.9,36.9,No Rain
2122,2020-01-30,-3.83,47,-13.83,30.0,8.3,12.7,249,0.0,0.25,0.25,0.0,0.83,-10.61,91,34,30.232,29.864,20.7,31.1,33.5,No Rain
2123,2020-01-31,-0.39,34,-14.56,30.1,15.0,21.4,230,0.0,0.25,0.25,0.0,3.22,-6.28,49,22,30.192,30.048,28.8,38.0,37.8,No Rain
2124,2020-02-01,5.11,33,-10.61,30.1,15.2,21.6,222,0.0,0.0,0.25,0.0,9.5,1.33,51,17,30.144,29.92,29.9,40.3,49.1,No Rain
2125,2020-02-02,7.28,19,-17.67,29.6,10.8,15.1,226,0.0,0.0,0.25,0.0,14.72,-4.22,77,5,29.92,29.288,21.9,33.4,58.5,No Rain
2126,2020-02-03,-10.22,85,-12.33,29.6,3.7,5.6,25,0.0,0.0,0.25,0.0,-4.22,-14.94,91,77,30.0,29.321,11.5,15.0,24.3,No Rain
2127,2020-02-04,-16.28,80,-16.67,30.2,2.3,3.6,26,0.0,0.0,0.25,0.0,-12.17,-11.78,85,71,30.297,30.0,10.4,12.7,10.1,No Rain
2128,2020-02-05,-11.44,48,-14.89,30.1,10.7,15.2,234,0.76,0.76,1.02,0.25,-5.83,-11.33,86,37,30.253,29.873,19.6,33.4,21.5,Rain
2129,2020-02-06,-4.78,57,-12.5,29.7,9.1,14.2,253,0.0,0.76,1.02,0.0,-1.67,-9.33,89,39,29.872,29.604,33.4,36.8,29.0,No Rain
2130,2020-02-07,-6.89,87,-8.78,29.9,2.3,3.7,24,1.78,2.54,2.79,0.25,-3.28,-9.28,90,75,30.026,29.695,9.2,12.7,26.1,Rain
2131,2020-02-08,1.06,59,-6.61,29.7,8.8,12.9,236,1.27,3.81,4.06,0.25,6.33,-7.56,90,36,29.991,29.561,28.8,40.3,43.4,Rain
2132,2020-02-09,-6.94,77,-10.39,29.9,3.6,5.6,229,0.0,3.81,4.06,0.0,-3.33,-10.94,90,47,30.064,29.661,18.4,29.9,26.0,No Rain
2133,2020-02-10,-5.89,60,-13.39,30.1,6.2,9.3,276,1.52,5.33,5.59,0.25,-0.61,-10.5,88,25,30.259,29.981,21.9,34.5,30.9,Rain
2134,2020-02-11,-8.56,58,-16.61,30.1,5.9,8.7,241,5.08,10.41,10.67,0.25,1.11,-13.39,87,24,30.331,29.944,20.7,28.8,34.0,Rain
2135,2020-02-12,-6.17,61,-12.89,29.9,3.7,5.9,266,0.0,10.41,10.67,0.0,0.11,-10.78,89,34,30.045,29.883,17.3,26.5,32.2,No Rain
2136,2020-02-13,-6.28,59,-13.72,30.1,8.0,12.1,256,0.0,10.41,10.67,0.0,-0.67,-14.06,88,36,30.107,29.994,23.0,33.4,30.8,No Rain
2137,2020-02-14,2.39,38,-10.83,29.8,15.0,21.3,228,0.0,10.41,10.67,0.0,6.44,-1.83,49,28,30.035,29.636,29.9,42.6,43.6,No Rain
2138,2020-02-15,0.94,41,-11.11,29.8,11.7,17.7,234,0.0,10.41,10.67,0.0,4.78,-0.83,51,26,29.806,29.715,25.3,39.1,40.6,No Rain
2139,2020-02-16,0.33,63,-6.11,29.7,10.0,14.7,239,0.0,10.41,10.67,0.0,3.5,-3.56,91,49,29.821,29.639,31.1,41.4,38.3,No Rain
2140,2020-02-17,-4.44,61,-11.11,29.9,6.2,9.3,242,0.0,10.41,10.67,0.0,-2.17,-8.56,92,45,30.114,29.695,19.6,28.8,28.1,No Rain
2141,2020-02-18,-8.89,51,-17.67,30.3,3.8,5.9,251,0.0,10.41,10.67,0.0,-1.67,-16.17,74,24,30.336,30.083,16.1,26.5,29.0,No Rain
